		UNIT	LEAD	DATE	CTPG	BINF	POPD	BITM	CITY	N/A
0x4aaa70	0	0	0	0	0	0	0	0	0
0x4aac00	0	0	0	0	0	0	0	0	1
0x4aaed0	0	0	0	0	0	0	0	0	4
0x4aaf00	0	0	0	0	0	0	0	0	1
0x4ab2f0	0	0	0	0	0	0	0	0	1
0x4ab420	0	0	0	0	0	0	0	0	1
0x4ab450	0	0	0	0	0	0	0	0	2
0x4ab490	0	0	0	0	0	0	0	0	1
0x4ab4c0	0	0	0	0	0	0	0	0	0
0x4ab5c0	0	0	0	0	0	0	0	0	0
0x4ab6b0	0	0	0	0	0	0	0	0	0
0x4ab7a0	0	0	0	0	0	0	0	0	20
0x4ab880	0	0	0	0	0	0	0	0	0
0x4ab8b0	0	0	0	0	0	0	0	0	2
0x4abb40	0	0	0	0	0	0	0	0	1
0x4abc80	0	0	0	0	0	0	0	0	1
0x4abc90	0	0	0	0	0	0	0	0	0
0x4abce0	0	0	0	0	0	0	0	0	0
0x4abd90	0	0	0	0	0	0	0	0	0
0x4abe10	0	0	0	0	0	0	0	0	0
0x4abe70	0	0	0	0	0	0	0	0	0
0x4abe90	0	0	0	0	0	0	0	0	0
0x4ac000	0	0	0	0	0	0	0	0	0
0x4ac140	0	0	0	0	0	0	0	0	0
0x4ac290	0	0	0	0	0	0	0	0	1
0x4ac2d0	0	0	0	0	0	0	0	0	0
0x4ac2f0	0	0	0	0	0	0	0	0	0
0x4ac310	0	0	0	0	0	0	0	0	0
0x4ac3d0	0	0	0	0	0	0	0	0	0
0x4ac400	0	0	0	0	0	0	0	0	0
0x4ac4b0	0	0	0	0	0	0	0	0	0
0x4ac500	0	0	0	0	0	0	0	0	0
0x4ac550	0	0	0	0	0	0	0	0	0
0x4ac590	0	0	0	0	0	0	0	0	0
0x4ac820	0	0	0	0	0	0	0	0	0
0x4ac840	0	0	0	0	0	0	0	0	0
0x4ac9e0	0	0	0	0	0	0	0	0	0
0x4aca50	0	0	0	0	0	0	0	0	0
0x4acae0	0	0	0	0	0	0	0	0	0
0x4acb50	0	0	0	0	0	0	0	0	0
0x4accc0	0	0	0	0	0	0	0	0	0
0x4acd20	0	0	0	0	0	0	0	0	0
0x4acd40	0	0	0	0	0	0	0	0	0
0x4acd70	0	0	0	0	0	0	0	0	0
0x4acdf0	0	0	0	0	0	0	0	0	0
0x4acf40	0	0	0	0	0	0	0	0	0
0x4addc0	0	0	0	0	0	0	0	0	0
0x4ade30	0	0	0	0	0	0	0	0	0
0x4adf90	0	0	0	0	0	0	0	0	0
0x4ae030	0	0	0	0	0	0	0	0	0
0x4ae0d0	0	0	0	0	0	0	0	0	0
0x4ae170	0	0	0	0	0	0	0	0	0
0x4ae280	0	0	0	0	0	0	0	0	0
0x4ae2a0	0	0	0	0	0	0	0	0	0
0x4aecc0	0	0	0	0	0	0	0	0	0
0x4af5d0	0	0	0	0	0	0	0	0	0
0x4afab0	0	0	0	0	0	0	0	0	0
0x4affe0	0	0	0	0	0	0	0	0	0
0x4b0090	0	0	0	0	0	0	0	0	0
0x4b0160	0	0	0	0	0	0	0	0	0
0x4b0330	0	0	0	0	0	0	0	0	0
0x4b0470	0	0	0	0	0	0	0	0	0
0x4b0540	0	0	0	0	0	0	0	0	0
0x4b05d0	0	0	0	0	0	0	0	0	0
0x4b0700	0	0	0	0	0	0	0	0	0
0x4b0710	0	0	0	0	0	0	0	0	0
0x4b07c0	0	0	0	0	0	0	0	0	0
0x4b0ab0	0	0	0	0	0	0	0	0	0
0x4b0ac0	0	0	0	0	0	0	0	0	0
0x4b0b70	0	0	0	0	0	0	0	0	0
0x4b0c60	0	0	0	0	0	0	0	0	0
0x4b0e80	0	0	0	0	0	0	0	0	0
0x4b10f0	0	0	0	0	0	0	0	0	0
0x4b1190	0	0	0	0	0	0	0	0	0
0x4b1a50	0	0	0	0	0	0	0	0	0
0x4b1b40	0	0	0	0	0	0	0	0	0
0x4b1c10	0	0	0	0	0	0	0	0	0
0x4b1dc0	0	0	0	0	0	0	0	0	0
0x4b1f90	0	0	0	0	0	0	0	0	0
0x4b2030	0	0	0	0	0	0	0	0	0
0x4b2680	0	0	0	0	0	0	0	0	0
0x4b28d0	0	0	0	0	0	0	0	0	0
0x4b2e10	0	0	0	0	0	0	0	0	0
0x4b2f80	0	0	0	0	0	0	0	0	0
0x4b3130	0	0	0	0	0	0	0	0	0
0x4b31e0	0	0	0	0	0	0	0	0	0
0x4b3220	0	0	0	0	0	0	0	0	0
0x4b3290	0	0	0	0	0	0	0	0	0
0x4b32f0	0	0	0	0	0	0	0	0	0
0x4b3340	0	0	0	0	0	0	0	0	0
0x4b3400	0	0	0	0	0	0	0	0	0
0x4b3700	0	0	0	0	0	0	0	0	0
0x4b3c30	0	0	0	0	0	0	0	0	0
0x4b4090	0	0	0	0	0	0	0	0	0
0x4b40d0	0	0	0	0	0	0	0	0	0
0x4b45a0	0	0	0	0	0	0	0	0	0
0x4b4970	0	0	0	0	0	0	0	0	0
0x4b4dd0	0	0	0	0	0	0	0	0	0
0x4b4f70	0	0	0	0	0	0	0	0	0
0x4b5050	0	0	0	0	0	0	0	0	0
0x4b50a0	0	0	0	0	0	0	0	0	0
0x4b5190	0	0	0	0	0	0	0	0	0
0x4b5ca0	0	0	0	0	0	0	0	0	0
0x4b6050	0	0	0	0	0	0	0	0	0
0x4b74d0	0	0	0	0	0	0	0	0	0
0x4b8740	0	0	0	0	0	0	0	0	0
0x4b8ba0	0	0	0	0	0	0	0	0	0
0x4b9270	0	0	0	0	0	0	0	0	0
0x4b9950	0	0	0	0	0	0	0	0	0
0x4b9b40	0	0	0	0	0	0	0	0	0
0x4b9bb0	0	0	0	0	0	0	0	0	0
0x4b9c60	0	0	0	0	0	0	0	0	0
0x4b9e40	0	0	0	0	0	0	0	0	0
0x4b9f60	0	0	0	0	0	0	0	0	0
0x4ba230	0	0	0	0	0	0	0	0	0
0x4ba6d0	0	0	0	0	0	0	0	0	0
0x4ba850	0	0	0	0	0	0	0	0	0
0x4baaf0	0	0	0	0	0	0	0	0	0
0x4bace0	0	0	0	0	0	0	0	0	0
0x4baea0	0	0	0	0	0	0	0	0	0
0x4baf80	0	0	0	0	0	0	0	0	0
0x4bb090	0	0	0	0	0	0	0	0	0
0x4bb230	0	0	0	0	0	0	0	0	0
0x4bb2a0	0	0	0	0	0	0	0	0	0
0x4bb300	0	0	0	0	0	0	0	0	0
0x4bb340	0	0	0	0	0	0	0	0	0
0x4bb410	0	0	0	0	0	0	0	0	0
0x4bb460	0	0	0	0	0	0	0	0	0
0x4bb4d0	0	0	0	0	0	0	0	0	0
0x4bb6f0	0	0	0	0	0	0	0	0	0
0x4bb950	0	0	0	0	0	0	0	0	0
0x4bbc80	0	0	0	0	0	0	0	0	0
0x4bbe60	0	0	0	0	0	0	0	0	0
0x4bcc80	0	0	0	0	0	0	0	0	0
0x4bcca0	0	0	0	0	0	0	0	0	0
0x4bcd20	0	0	0	0	0	0	0	0	0
0x4bcde0	0	0	0	0	0	0	0	0	0
0x4bcea0	0	0	0	0	0	0	0	0	0
0x4bcff0	0	0	0	0	0	0	0	0	0
0x4bd420	0	0	0	0	0	0	0	0	0
0x4bd6d0	0	0	0	0	0	0	0	0	0
0x4bd780	0	0	0	0	0	0	0	0	0
0x4bd9b0	0	0	0	0	0	0	0	0	0
0x4bdad0	0	0	0	0	0	0	0	0	0
0x4bdbe0	0	0	0	0	0	0	0	0	0
0x4bdd90	0	0	0	0	0	0	0	0	0
0x4bdde0	0	0	0	0	0	0	0	0	0
0x4bdf10	0	0	0	0	0	0	0	0	0
0x4bdff0	0	0	0	0	0	0	0	0	0
0x4be440	0	0	0	0	0	0	0	0	0
0x4be730	0	0	0	0	0	0	0	0	0
0x4be970	0	0	0	0	0	0	0	0	0
0x4bec50	0	0	0	0	0	0	0	0	0
0x4bed80	0	0	0	0	0	0	0	0	0
0x4bf080	0	0	0	0	0	0	0	0	0
0x4bf660	0	0	0	0	0	0	0	0	0
0x4bfbf0	0	0	0	0	0	0	0	0	0
0x4bfd20	0	0	0	0	0	0	0	0	0
0x4bfd40	0	0	0	0	0	0	0	0	0
0x4bfee0	0	0	0	0	0	0	0	0	0
0x4bff80	0	0	0	0	0	0	0	0	0
0x4c04e0	0	0	0	0	0	0	0	0	0
0x4c0690	0	0	0	0	0	0	0	0	0
0x4c0750	0	0	0	0	0	0	0	0	0
0x4c0ac0	0	0	0	0	0	0	0	0	0
0x4c0bb0	0	0	0	0	0	0	0	0	0
0x4c0c00	0	0	0	0	0	0	0	0	0
0x4c0c70	0	0	0	0	0	0	0	0	0
0x4c0dc0	0	0	0	0	0	0	0	0	0
0x4c0e60	0	0	0	0	0	0	0	0	0
0x4c0f00	0	0	0	0	0	0	0	0	0
0x4c0ff0	0	0	0	0	0	0	0	0	0
0x4c1000	0	0	0	0	0	0	0	0	0
0x4c10b0	0	0	0	0	0	0	0	0	0
0x4c11e0	0	0	0	0	0	0	0	0	0
0x4c1280	0	0	0	0	0	0	0	0	0
0x4c1320	0	0	0	0	0	0	0	0	0
0x4c1470	0	0	0	0	0	0	0	0	0
0x4c1590	0	0	0	0	0	0	0	0	0
0x4c18f0	0	0	0	0	0	0	0	0	0
0x4c1d20	0	0	0	0	0	0	0	0	0
0x4c1d30	0	0	0	0	0	0	0	0	0
0x4c1d40	0	0	0	0	0	0	0	0	0
0x4c1d50	0	0	0	0	0	0	0	0	0
0x4c1d60	0	0	0	0	0	0	0	0	0
0x4c1d70	0	0	0	0	0	0	0	0	0
0x4c1d80	0	0	0	0	0	0	0	0	0
0x4c1e50	0	0	0	0	0	0	0	0	2
0x4c1e80	0	0	0	0	0	0	0	0	196
0x4c1e90	0	0	0	0	0	0	0	0	12
0x4c1ec0	0	0	0	0	0	0	0	0	6
0x4c1f20	0	0	0	0	0	0	0	0	0
0x4c1f80	0	0	0	0	0	0	0	0	0
0x4c2040	0	0	0	0	0	0	0	0	0
0x4c2240	0	0	0	0	0	0	0	0	0
0x4c22c0	0	0	0	0	0	0	0	0	0
0x4c2350	0	0	0	0	0	0	0	0	0
0x4c23b0	0	0	0	0	0	0	0	0	0
0x4c23d0	0	0	0	0	0	0	0	0	0
0x4c23f0	0	0	0	0	0	0	0	0	0
0x4c2420	0	0	0	0	0	0	0	0	0
0x4c24c0	0	0	0	0	0	0	0	0	0
0x4c24e0	0	0	0	0	0	0	0	0	0
0x4c24f0	0	0	0	0	0	0	0	0	0
0x4c2510	0	0	0	0	0	0	0	0	0
0x4c2540	0	0	0	0	0	0	0	0	0
0x4c2560	0	0	0	0	0	0	0	0	0
0x4c2680	0	0	0	0	0	0	0	0	0
0x4c2740	0	0	0	0	0	0	0	0	0
0x4c2980	0	0	0	0	0	0	0	0	1
0x4c3080	0	0	0	0	0	0	0	0	1
0x4c31a0	0	0	0	0	0	0	0	0	0
0x4c3b40	0	0	0	0	0	0	0	0	0
0x4c4c50	0	0	0	0	0	0	0	0	0
0x4c4e40	0	0	0	0	0	0	0	0	0
0x4c4ef0	0	0	0	0	0	0	0	0	0
0x4c59e0	0	0	0	0	0	0	0	0	0
0x4c5a10	0	0	0	0	0	0	0	0	1
0x4c7a70	0	0	0	0	0	0	0	0	0
0x4c7ac0	0	0	0	0	0	0	0	0	0
0x4c7ae0	0	0	0	0	0	0	0	0	0
0x4c8050	0	0	0	0	0	0	0	0	1
0x4c80d0	0	0	0	0	0	0	0	0	0
0x4c80f0	0	0	0	0	0	0	0	0	0
0x4c8220	0	0	0	0	0	0	0	0	0
0x4c8400	0	0	0	0	0	0	0	0	0
0x4c8470	0	0	0	0	0	0	0	0	0
0x4c8590	0	0	0	0	0	0	0	0	0
0x4c85a0	0	0	0	0	0	0	0	0	0
0x4c8880	0	0	0	0	0	0	0	0	0
0x4c8980	0	0	0	0	0	0	0	0	0
0x4c89a0	0	0	0	0	0	0	0	0	0
0x4c8ad0	0	0	0	0	0	0	0	0	0
0x4c8c00	0	0	0	0	0	0	0	0	0
0x4c8c80	0	0	0	0	0	0	0	0	0
0x4c8cf0	0	0	0	0	0	0	0	0	0
0x4c8d10	0	0	0	0	0	0	0	0	0
0x4c8d40	0	0	0	0	0	0	0	0	0
0x4c8da0	0	0	0	0	0	0	0	0	1
0x4c9170	0	0	0	0	0	0	0	0	1
0x4c9220	0	0	0	0	0	0	0	0	0
0x4c9290	0	0	0	0	0	0	0	0	1
0x4c92d0	0	0	0	0	0	0	0	0	1
0x4c9340	0	0	0	0	0	0	0	0	0
0x4c9450	0	0	0	0	0	0	0	0	0
0x4c94c0	0	0	0	0	0	0	0	0	0
0x4c94e0	0	0	0	0	0	0	0	0	0
0x4c9500	0	0	0	0	0	0	0	0	0
0x4c96b0	0	0	0	0	0	0	0	0	0
0x4c9720	0	0	0	0	0	0	0	0	0
0x4c9820	0	0	0	0	0	0	0	0	0
0x4c9860	0	0	0	0	0	0	0	0	0
0x4c98a0	0	0	0	0	0	0	0	0	1
0x4c9930	0	0	0	0	0	0	0	0	1
0x4cb770	0	0	0	0	0	0	0	0	0
0x4cbab0	0	0	0	0	0	0	0	0	0
0x4cbb20	0	0	0	0	0	0	0	0	0
0x4cbba0	0	0	0	0	0	0	0	0	0
0x4cbbc0	0	0	0	0	0	0	0	0	0
0x4cbbf0	0	0	0	0	0	0	0	0	0
0x4cbc20	0	0	0	0	0	0	0	0	0
0x4cbe10	0	0	0	0	0	0	0	0	0
0x4cbe90	0	0	0	0	0	0	0	0	0
0x4cbf00	0	0	0	0	0	0	0	0	0
0x4cc600	0	0	0	0	0	0	0	0	0
0x4ccf10	0	0	0	0	0	0	0	0	0
0x4cd590	0	0	0	0	0	0	0	0	0
0x4cd720	0	0	0	0	0	0	0	0	0
0x4cd730	0	0	0	0	0	0	0	0	0
0x4cd740	0	0	0	0	0	0	0	0	0
0x4cda00	0	0	0	0	0	0	0	0	480
0x4cdc00	0	0	0	0	0	0	0	0	0
0x4ce040	0	0	0	0	0	0	0	0	0
0x4ce060	0	0	0	0	0	0	0	0	0
0x4ce420	0	0	0	0	0	0	0	0	0
0x4ce570	0	0	0	0	0	0	0	0	0
0x4ce710	0	0	0	0	0	0	0	0	26
0x4ce810	0	0	0	0	0	0	0	0	0
0x4ce830	0	0	0	0	0	0	0	0	0
0x4ce910	0	0	0	0	0	0	0	0	0
0x4cf7d0	0	0	0	0	0	0	0	0	0
0x4cf7f0	0	0	0	0	0	0	0	0	0
0x4cf8d0	0	0	0	0	0	0	0	0	0
0x4cff80	0	0	0	0	0	0	0	0	0
0x4d0260	0	0	0	0	0	0	0	0	0
0x4d04e0	0	0	0	0	0	0	0	0	83
0x4d05b0	0	0	0	0	0	0	0	0	0
0x4d05d0	0	0	0	0	0	0	0	0	0
0x4d06b0	0	0	0	0	0	0	0	0	0
0x4d1600	0	0	0	0	0	0	0	0	0
0x4d1620	0	0	0	0	0	0	0	0	0
0x4d1700	0	0	0	0	0	0	0	0	0
0x4d2200	0	0	0	0	0	0	0	0	0
0x4d2630	0	0	0	0	0	0	0	0	83
0x4d26a0	0	0	0	0	0	0	0	0	0
0x4d2740	0	0	0	0	0	0	0	0	0
0x4d2800	0	0	0	0	0	0	0	0	17
0x4d2c60	0	0	0	0	0	0	0	0	0
0x4d2c80	0	0	0	0	0	0	0	0	0
0x4d3860	0	0	0	0	0	0	0	0	0
0x4d39d0	0	0	0	0	0	0	0	0	0
0x4d3c00	0	0	0	0	0	0	0	0	14
0x4d3d40	0	0	0	0	0	0	0	0	0
0x4d3d60	0	0	0	0	0	0	0	0	0
0x4d3e70	0	0	0	0	0	0	0	0	0
0x4d4670	0	0	0	0	0	0	0	0	0
0x4d47e0	0	0	0	0	0	0	0	0	0
0x4d4a10	0	0	0	0	0	0	0	0	0
0x4d4a30	0	0	0	0	0	0	0	0	0
0x4d4b10	0	0	0	0	0	0	0	0	0
0x4d5c30	0	0	0	0	0	0	0	0	17
0x4d5d10	0	0	0	0	0	0	0	0	0
0x4d5d30	0	0	0	0	0	0	0	0	0
0x4d68b0	0	0	0	0	0	0	0	0	0
0x4d6ac0	0	0	0	0	0	0	0	0	0
0x4d6d50	0	0	0	0	0	0	0	0	0
0x4d6d70	0	0	0	0	0	0	0	0	0
0x4d71c0	0	0	0	0	0	0	0	0	1
0x4d73f0	0	0	0	0	0	0	0	0	0
0x4d77c0	0	0	0	0	0	0	0	0	0
0x4d7810	0	0	0	0	0	0	0	0	0
0x4d7a80	0	0	0	0	0	0	0	0	1
0x4d7ad0	0	0	0	0	0	0	0	0	0
0x4d7af0	0	0	0	0	0	0	0	0	0
0x4d7ba0	0	0	0	0	0	0	0	0	0
0x4d7cf0	0	0	0	0	0	0	0	0	0
0x4d7d40	0	0	0	0	0	0	0	0	0
0x4d7dc0	0	0	0	0	0	0	0	0	0
0x4d7ec0	0	0	0	0	0	0	0	0	0
0x4d7f90	0	0	0	0	0	0	0	0	0
0x4d82b0	0	0	0	0	0	0	0	0	0
0x4d8620	0	0	0	0	0	0	0	0	0
0x4d8690	0	0	0	0	0	0	0	0	0
0x4d8790	0	0	0	0	0	0	0	0	0
0x4d8870	0	0	0	0	0	0	0	0	0
0x4d8ae0	0	0	0	0	0	0	0	0	0
0x4d8b80	0	0	0	0	0	0	0	0	0
0x4d8f60	0	0	0	0	0	0	0	0	0
0x4d8fb0	0	0	0	0	0	0	0	0	0
0x4d9060	0	0	0	0	0	0	0	0	0
0x4d9090	0	0	0	0	0	0	0	0	0
0x4d90d0	0	0	0	0	0	0	0	0	0
0x4d9120	0	0	0	0	0	0	0	0	0
0x4d9170	0	0	0	0	0	0	0	0	0
0x4d91c0	0	0	0	0	0	0	0	0	0
0x4d92c0	0	0	0	0	0	0	0	0	0
0x4d93c0	0	0	0	0	0	0	0	0	0
0x4d93f0	0	0	0	0	0	0	0	0	0
0x4d94f0	0	0	0	0	0	0	0	0	0
0x4d95f0	0	0	0	0	0	0	0	0	0
0x4d9620	0	0	0	0	0	0	0	0	0
0x4d97b0	0	0	0	0	0	0	0	0	0
0x4d97e0	0	0	0	0	0	0	0	0	0
0x4d9810	0	0	0	0	0	0	0	0	0
0x4d9840	0	0	0	0	0	0	0	0	0
0x4d98f0	0	0	0	0	0	0	0	0	0
0x4d9920	0	0	0	0	0	0	0	0	0
0x4d9950	0	0	0	0	0	0	0	0	0
0x4d9980	0	0	0	0	0	0	0	0	0
0x4d99b0	0	0	0	0	0	0	0	0	0
0x4d99e0	0	0	0	0	0	0	0	0	0
0x4d9ae0	0	0	0	0	0	0	0	0	0
0x4d9be0	0	0	0	0	0	0	0	0	0
0x4d9c10	0	0	0	0	0	0	0	0	0
0x4d9c40	0	0	0	0	0	0	0	0	0
0x4d9c80	0	0	0	0	0	0	0	0	0
0x4da000	0	0	0	0	0	0	0	0	0
0x4da070	0	0	0	0	0	0	0	0	0
0x4da120	0	0	0	0	0	0	0	0	0
0x4da440	0	0	0	0	0	0	0	0	0
0x4da770	0	0	0	0	0	0	0	0	0
0x4daa70	0	0	0	0	0	0	0	0	0
0x4dba70	0	0	0	0	0	0	0	0	2
0x4dbd70	0	0	0	0	0	0	0	0	0
0x4dbf40	0	0	0	0	0	0	0	0	0
0x4dbfc0	0	0	0	0	0	0	0	0	0
0x4dc2a0	0	0	0	0	0	0	0	0	0
0x4dc480	0	0	0	0	0	0	0	0	0
0x4dc5c0	0	0	0	0	0	0	0	0	0
0x4dc8e0	0	0	0	0	0	0	0	0	0
0x4dcaf0	0	0	0	0	0	0	0	0	0
0x4dce90	0	0	0	0	0	0	0	0	0
0x4dd240	0	0	0	0	0	0	0	0	0
0x4dd420	0	0	0	0	0	0	0	0	0
0x4dd530	0	0	0	0	0	0	0	0	0
0x4dd740	0	0	0	0	0	0	0	0	0
0x4dd800	0	0	0	0	0	0	0	0	0
0x4de210	0	0	0	0	0	0	0	0	0
0x4de2a0	0	0	0	0	0	0	0	0	0
0x4de430	0	0	0	0	0	0	0	0	0
0x4de6c0	0	0	0	0	0	0	0	0	1
0x4de6e0	0	0	0	0	0	0	0	0	0
0x4de6f0	0	0	0	0	0	0	0	0	0
0x4de8b0	0	0	0	0	0	0	0	0	0
0x4ded80	0	0	0	0	0	0	0	0	0
0x4df0d0	0	0	0	0	0	0	0	0	1
